visit_date,condition,clicked_like
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,1
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,1
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,1
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,1
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,1
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,1
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,1
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,1
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,1
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,1
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,1
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-22,test,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,1
2018-04-23,control,1
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,control,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,0
2018-04-23,test,1
2018-04-23,test,0
